X_IMAGE,Y_IMAGE,Label
8955.1162,2358.4509,1
7511.6372,2359.9817,1
7709.2788,2372.334,1
7999.6118,2359.7932,1
8312.5303,2283.8708,1
465.3534,2367.2798,1
2271.9707,2345.363,1
841.5333,2353.2146,1
785.1342,2348.2239,1
6951.1948,2368.4268,1
1017.3864,2363.1606,1
2562.9812,2370.6321,1
8318.4971,2366.2397,1
7694.895,2370.7087,1
162.704,2352.094,1
2218.9749,2369.4121,1
2372.7896,2367.313,1
4423.9121,2366.5439,1
7734.2324,2366.7266,1
7727.5776,2350.0896,1
250.233,2367.8347,1
2170.4104,2368.0317,1
8973.7178,2368.2119,1
3253.4746,2352.2803,1
4922.936,2370.7468,0
662.6747,2342.4653,1
113.4437,2338.3474,1
7836.8564,2340.0544,1
1021.3223,2369.8027,1
666.6997,2358.4846,1
3659.5146,2379.0188,1
2139.1621,2366.3079,1
4365.8628,2366.6375,1
8152.9429,2360.043,1
2407.6018,2336.3369,1
5746.04,2364.4285,0
7726.9941,2361.825,1
688.2443,2360.9924,1
8946.0566,2366.7463,1
176.2111,2368.9397,1
694.8703,2362.4717,1
8981.0498,2360.9797,1
4908.1045,2367.7388,1
8503.1484,2372.4744,1
8160.6689,2365.8193,1
4352.7876,2377.6497,1
4925.4849,2377.4414,0
8318.6504,2377.3694,1
8333.8691,2377.6868,1
5753.9272,2372.916,1
5757.1079,2377.856,1
203.977,2367.3064,1
7367.5127,2371.113,1
8345.6543,2320.7578,1
8173.3213,2361.8469,1
2231.1582,2373.4988,1
8136.1167,2349.5596,1
5958.8257,2373.5425,0
8152.2417,2337.6631,1
7771.6484,2289.3606,1
678.2271,2344.3398,1
8569.501,2379.4988,1
878.1205,2356.0898,1
4003.6257,2382.0942,1
4914.6133,2374.3303,1
8104.1753,2363.946,1
5394.8101,2376.8118,0
1799.4692,2379.4995,1
179.2339,2375.0029,1
7639.2012,2366.0608,1
2217.0679,2340.1797,1
7861.1333,2343.6775,1
877.2643,2374.1619,1
1242.6898,2374.2043,1
8971.0625,2356.0164,1
172.8857,2357.5046,1
4785.8496,2381.251,1
4814.73,2381.4961,1
5686.4639,2355.1353,0
5107.1797,2365.9636,1
7528.4751,2376.5288,1
6990.7314,2374.1841,1
933.1799,2361.6228,1
2724.4805,2382.1462,1
7983.1343,2380.0337,1
8312.5225,2380.0051,1
208.1491,2369.9041,1
5036.5874,2370.9866,1
6798.8589,2370.8606,1
3677.7617,2386.2637,1
6916.0396,2370.6423,1
867.3538,2368.4021,1
145.6761,2384.553,1
2384.4932,2374.4099,1
3409.4424,2379.8066,0
1344.3494,2387.0957,1
1681.3296,2384.0947,1
3399.5049,2386.9988,0
259.0685,2377.4146,1
8341.1582,2333.2192,1
8141.3828,2371.3276,1
239.4917,2365.5613,1
1098.0367,2373.2554,1
852.8008,2358.1365,1
3689.4531,2380.5569,1
2370.4907,2349.7893,1
6312.0039,2377.7207,1
2014.5276,2361.491,1
8310.3906,2367.1536,1
6778.8804,2352.5728,1
138.777,2350.4844,1
8037.9556,2341.2646,1
2261.0247,2345.6021,1
8776.7734,2372.8787,0
5716.7148,2373.0283,1
5256.4927,2376.8372,1
5297.3984,2381.3787,1
8296.6553,2355.1777,1
8725.7588,2377.3735,0
4658.5752,2380.0061,1
359.7314,2377.4143,1
6535.6514,2379.9668,1
1094.687,2387.1785,1
5584.9268,2366.9802,1
2351.4805,2354.0642,1
2661.4998,2383.0361,1
870.294,2375.9431,1
1636.4701,2376.1294,0
4315.8345,2383.3008,1
2399.4236,2361.4312,1
4484.1934,2388.8147,1
4599.4106,2386.1294,1
5333.335,2385.8784,1
2210.4656,2350.8169,1
1316.4579,2381.2166,1
1370.5643,2379.6692,1
7031.3569,2387.1516,1
8167.2422,2351.9832,1
8785.1934,2369.7092,0
4643.0,2379.7209,1
6277.1743,2379.5474,0
970.8832,2376.8484,1
5761.9917,2381.4946,1
8014.918,2380.3149,1
3242.8762,2315.3577,1
152.4199,2383.2053,1
8303.751,2376.1672,1
945.5429,2383.342,1
1667.2837,2378.2913,1
880.4214,2338.7258,1
8344.5107,2387.4978,1
4355.6592,2366.6494,1
6920.0981,2387.7861,1
7021.5195,2387.7964,1
1356.7682,2379.1196,1
6045.2251,2349.4888,0
9138.5889,2383.8787,1
5357.3794,2391.375,1
816.5063,2308.7451,1
8015.5801,2367.0676,1
5590.688,2383.749,1
6733.3574,2308.488,1
1102.9822,2386.3157,0
7391.3501,2379.6013,1
223.2223,2376.9333,1
928.4144,2350.6313,1
4653.2236,2373.8345,1
922.8796,2384.9036,1
8023.0791,2358.4548,1
5725.8384,2355.856,0
6940.0581,2382.5757,1
2399.7188,2379.7666,1
5014.6519,2206.752,0
1653.7294,2380.6487,1
8028.252,2385.2517,1
565.5125,2373.6133,1
2429.2815,2369.7014,0
107.9395,2352.0813,1
7399.0044,2386.135,1
2834.9919,2390.9751,1
8291.6914,2368.614,1
933.3108,2383.7219,1
299.9879,2395.9426,1
1120.3262,2383.3613,0
2248.6978,2352.73,1
7762.6025,2340.6421,1
6544.4077,2386.3472,1
5024.4575,2386.25,1
1350.4335,2391.8701,1
2403.2207,2350.5725,1
1650.1279,2373.6204,1
6790.8447,2377.8713,1
5759.8594,2389.5632,1
4640.478,2384.5134,1
2252.7534,2325.6113,1
2306.9724,2341.4248,1
6574.6304,2395.6399,1
5714.271,2360.0029,0
6299.7007,2385.8176,1
5700.9409,2376.5554,1
4823.6143,2388.2122,1
8110.2598,2351.3462,0
7439.4722,2393.104,1
4305.708,2382.9285,1
6770.2061,2355.7903,1
5123.5176,2371.6289,1
99.0785,2337.7532,1
4888.1362,2389.4177,1
5799.9927,2386.6245,1
147.2541,2367.3972,1
6988.2622,2382.7061,1
6927.7832,2394.5952,1
3157.384,2382.3486,1
3270.5793,2383.0232,1
7552.9971,2392.605,0
5326.3726,2395.0046,1
8429.2998,2400.0906,1
8327.9834,2390.2417,1
2200.9333,2347.272,1
968.7783,2389.5854,1
8018.0815,2387.6497,1
2231.0051,2398.5112,1
5086.8569,2264.3176,0
120.9147,2369.0286,1
8323.4043,2336.0259,1
6673.0737,2393.4509,1
536.1693,2390.6895,1
6266.0107,2395.8088,1
8115.1392,2385.3477,1
933.6929,2391.646,1
6963.7827,2395.8967,1
5422.2046,2388.6125,1
764.7248,2340.2041,1
2234.8669,2388.5596,1
4344.1401,2367.7932,1
6922.1284,2363.8281,1
6722.4126,2388.5757,1
7378.2124,2394.5952,1
2392.0828,2395.9614,1
5885.9185,2393.4385,1
7520.8213,2375.5642,1
460.2353,2378.3743,1
6728.9746,2333.0391,1
6686.1631,2378.1252,1
5723.9468,2370.8091,1
5742.8105,2347.2283,0
7388.1738,2385.2004,1
882.5745,2366.7185,1
2433.5103,2389.9822,1
1830.8597,2403.1399,0
6679.2534,2400.5386,1
829.1744,2338.8667,1
1117.3485,2395.6814,1
1650.954,2395.2058,1
7614.0698,2395.605,1
8034.6416,2365.5344,1
8122.2334,2375.7083,1
7754.3018,2293.3647,0
6643.9341,2394.2087,1
2662.7732,2389.5435,1
8769.5039,2403.9917,0
1660.5195,2373.6487,1
6956.2593,2384.2334,1
8342.8984,2382.4338,1
857.7914,2327.5947,1
3670.7197,2398.7153,1
2292.2017,2378.0408,1
8124.3682,2389.2212,1
1918.178,2373.2034,1
7789.2339,2339.8381,1
7817.1235,2328.343,1
655.0367,2390.3828,1
3703.9897,2390.3115,1
6616.5122,2402.9897,1
6912.0312,2397.5513,1
5390.27,2395.1445,0
2310.2842,2366.9404,1
2249.3096,2369.0701,1
2361.5984,2389.7561,1
5209.8213,2400.1504,1
6142.1431,2400.2395,1
5209.4678,2390.709,1
848.4398,2393.8713,1
4599.8853,2403.5659,1
2369.2256,2381.6382,1
548.5335,2382.4128,1
5444.7549,2387.2871,1
8743.3115,2405.8149,1
6949.6948,2387.7185,1
1781.5116,2376.9309,1
3721.9028,2402.0486,1
1792.3788,2394.2903,1
5748.4678,2399.6001,1
6618.8862,2392.0566,1
1489.2252,2400.6262,1
3173.1355,2400.6602,1
8377.0205,2397.752,1
6746.293,2348.2595,1
4378.3628,2389.8223,1
5428.8535,2395.6682,1
2358.5422,2365.4543,1
8002.0625,2390.5259,1
2549.8875,2396.9019,1
2235.2786,2319.0781,1
6925.6396,2371.1345,1
8135.6987,2382.9399,1
4326.5039,2396.6565,1
3772.4724,2391.7954,1
9113.7012,2379.0391,1
3217.8701,2400.0051,1
4638.1694,2393.1414,1
2298.1379,2301.4512,1
6524.7056,2386.8123,1
5546.8115,2402.3831,1
2433.8831,2380.4419,0
5498.041,2390.0828,1
8359.708,2382.8867,1
7980.3955,2406.208,1
7489.1167,2408.6484,1
2229.3643,2355.1709,1
8040.9634,2378.3823,1
8115.8105,2367.2927,1
8534.0439,2397.8684,1
7888.5024,2339.7883,1
5470.5303,2386.1687,1
6797.4614,2389.4922,1
4397.7466,2391.9238,1
195.9677,2385.0071,1
5458.8345,2401.8618,1
6110.5811,2404.6099,1
7877.1318,2401.929,1
668.785,2369.7266,1
6172.1172,2407.8525,1
8295.1172,2323.5271,1
223.0309,2387.9543,1
3582.8208,2397.1707,1
5516.0317,2382.5176,1
1396.516,2388.6069,1
7986.8843,2389.6978,1
8575.4434,2408.1123,1
6967.7793,2405.3569,1
409.3271,2405.2366,1
4325.3481,2402.7539,1
54.8231,2413.1726,1
655.8049,2371.8057,1
5028.0249,2402.1655,1
3205.135,2401.6189,1
3711.4333,2399.0051,1
2693.6792,2390.3367,1
420.9221,2401.363,1
6151.7871,2404.3235,1
1759.2042,2409.1113,1
8546.0537,2406.5859,1
2281.4006,2334.1548,1
5386.1162,2387.2791,0
7774.2974,2375.4778,1
6571.1387,2408.7029,1
3531.6738,2400.2407,1
3167.9639,2386.4529,1
8251.5381,2407.5137,1
5345.6201,2400.5005,1
8145.1509,2403.2722,1
8110.2554,2397.5835,1
8162.374,2392.4214,1
2418.2964,2372.689,0
7853.2295,2379.6094,1
6999.4341,2408.6257,1
8058.9624,2376.282,1
9015.5215,2406.4675,1
877.72,2319.1289,1
4401.2524,2398.071,1
1650.6278,2403.3142,1
5450.6675,2392.2781,1
6965.6836,2411.2915,1
6787.0625,2326.022,1
2174.2083,2408.832,1
5556.5483,2401.0312,1
8153.106,2394.1829,1
854.6712,2399.052,1
848.006,2401.502,1
8723.4326,2409.7466,1
8054.9346,2391.0166,1
2180.6465,2360.8899,1
6799.4692,2405.2527,1
201.741,2382.9868,1
8028.7891,2372.8989,1
5336.2578,2402.7434,1
5406.0811,2391.604,0
5506.0449,2392.7188,1
6127.1919,2398.092,1
4383.3384,2399.3489,1
1786.7386,2403.6663,1
8343.0283,2399.948,1
8111.4907,2414.896,1
6945.4087,2395.093,1
5529.4971,2400.5237,1
7997.7905,2378.1743,1
5533.5259,2405.2964,1
546.733,2395.8621,1
8026.564,2393.5483,1
859.1008,2414.8657,1
3803.269,2409.8645,1
8033.5566,2402.8386,1
6117.4141,2391.6865,1
7851.1714,2317.0171,1
8167.1177,2399.6431,1
3999.7717,2410.9321,1
6804.084,2411.1162,1
7658.9009,2406.1201,1
589.0922,2413.1511,1
3298.6726,2418.4263,1
5497.9131,2413.4509,1
1320.2335,2401.5288,1
5253.3613,2413.2786,0
7843.918,2361.6333,1
7373.7686,2398.4004,1
5596.3667,2360.8831,1
5543.3745,2414.6677,1
5433.3066,2381.9968,1
6168.2178,2414.5933,1
8025.0986,2404.5159,1
6752.7295,2368.6609,1
8089.0015,2393.4978,1
4177.3345,2419.5125,1
4762.3325,2406.7671,1
1672.0498,2397.7368,1
6546.9766,2395.5999,1
6504.9272,2404.9219,1
5734.1567,2385.3855,1
6949.7271,2406.0674,1
3790.3787,2415.4365,1
1126.5952,2407.8811,1
6607.4209,2413.2788,1
7668.9194,2408.3474,1
6112.6162,2410.73,1
475.6645,2404.1304,1
507.8241,2418.1428,1
2444.6477,2395.8701,1
1266.3491,2404.5791,1
3582.8774,2402.6248,1
1660.1649,2400.0696,1
6152.0034,2411.8767,1
5282.3896,2418.5334,1
8175.8345,2408.8235,1
8048.4023,2374.4011,1
7743.1611,2322.134,1
8427.6328,2417.2388,1
2405.9578,2393.5535,1
1337.4695,2419.9905,1
1989.7921,2402.2671,1
2689.467,2400.0989,1
5049.7676,2412.1511,1
6374.2559,2403.9077,1
7974.9644,2400.4285,1
8359.7314,2392.8342,1
3803.7217,2420.7046,1
5484.353,2418.8167,1
6613.4956,2406.9883,1
2322.21,2411.3667,1
8111.6338,2426.0632,1
481.7935,2404.2991,1
5414.9199,2398.4055,1
1046.6312,2413.3367,1
2415.3738,2347.6775,1
2679.4255,2414.7747,1
3862.0129,2419.9509,1
1881.4275,2405.5559,1
5441.6523,2402.1316,1
5482.2886,2400.0146,1
471.8923,2418.0027,1
1983.2697,2415.7878,1
7776.5234,2418.7964,1
2067.0247,2428.0222,1
6256.6304,2425.4426,1
8096.7441,2417.9983,1
8232.1738,2417.4941,1
783.2895,2420.5066,1
2286.9895,2358.7878,1
2459.9626,2403.6499,0
2185.8604,2411.4661,1
5038.5342,2398.7805,1
7650.6426,2409.7627,1
4396.1992,2424.2019,1
7878.3022,2411.4514,1
4392.0156,2400.1621,1
8045.9619,2405.3318,1
9023.1973,2403.6497,1
8011.0747,2412.6785,1
8022.7661,2412.6624,1
6111.667,2417.7363,1
3574.1946,2417.6191,1
476.2993,2396.0601,1
5032.3867,2391.4382,1
5725.2759,2385.7131,1
982.5742,2410.8167,1
4949.1221,2421.0459,1
1641.052,2389.0994,1
7848.2241,2396.1328,1
2364.2229,2414.0681,1
6668.9604,2426.8704,1
6623.54,2414.3127,1
7762.2178,2423.501,1
3779.4209,2417.4739,1
7463.0,2414.4956,1
237.5198,2378.5305,1
4721.1055,2430.6433,1
6649.5981,2430.6572,1
1044.6176,2428.1196,1
9208.5889,2403.0405,0
1003.7075,2399.4209,1
8062.9683,2416.9419,1
7344.0088,2431.4741,1
7260.0156,2434.0098,1
8289.3799,2421.5281,1
3932.9619,2430.0139,1
4488.7622,2429.7588,1
3883.0269,2432.8391,1
940.0145,2435.2952,1
7132.9551,2432.7756,1
8144.4785,2387.3389,1
3422.9436,2427.1855,1
7735.0781,2401.0522,1
2290.9424,2395.4155,1
5418.5166,2410.248,1
7468.3867,2417.4878,1
2890.3318,2425.2925,1
4540.3896,2425.0476,1
2247.6533,2384.0603,1
5112.0151,2379.6013,1
8007.7695,2401.9812,1
1035.0386,2426.2327,1
6508.5684,2419.7139,1
5155.4316,2423.406,1
8021.019,2436.0227,1
5255.3794,2421.2988,0
4378.9917,2407.063,1
2350.7551,2425.0459,1
2782.6233,2430.6309,1
720.4568,2431.021,1
8459.123,2412.9094,1
5046.9834,2421.7769,1
8063.1084,2405.6206,1
3854.8245,2418.033,1
1326.4347,2387.9023,1
5504.4175,2402.886,1
2758.3054,2419.697,1
2506.196,2424.6772,1
344.4183,2417.3254,1
2246.9121,2404.752,1
8536.2188,2408.4065,1
1308.5814,2433.0801,1
4306.8896,2427.6719,1
7877.0479,2352.7473,1
1541.6035,2437.7998,0
2386.5623,2351.49,1
5740.5815,2381.1099,1
4896.1772,2431.5337,1
5318.9385,2429.1208,1
6159.6113,2421.4348,1
8485.8457,2399.9612,1
6462.9336,2436.2676,1
5425.4043,2410.019,1
2374.4673,2421.5242,1
3974.8955,2437.3359,1
8576.7236,2439.9797,0
2971.2161,2434.719,1
9147.3623,2429.9907,1
6952.4082,2418.8088,1
6612.5723,2425.7087,1
4673.9673,2432.5344,1
8028.3843,2426.2271,1
8960.6113,2420.533,1
2678.4661,2403.7925,1
1667.6769,2413.7419,1
8078.8203,2391.2681,1
8809.4541,2433.2585,1
2092.8022,2431.0491,1
8051.186,2424.5127,1
7745.603,2416.9258,1
2412.7495,2395.4546,1
7329.8398,2430.4917,1
8615.9785,2440.5215,0
3634.5063,2437.9434,1
1322.0925,2425.0625,1
3847.3569,2425.7146,1
7478.7812,2428.2246,1
2783.8545,2436.604,1
2080.3289,2428.9453,1
2508.8708,2410.198,0
7806.5713,2396.0862,1
2832.9031,2441.6777,1
8941.4629,2441.7231,1
4396.9712,2412.7908,1
8815.6006,2430.9324,1
7863.4116,2364.3906,1
6721.9165,2437.1699,1
8947.3955,2435.2778,1
9153.002,2434.4973,1
3158.6511,2427.2778,0
3425.1404,2434.9832,1
2310.6108,2414.491,1
749.8555,2432.6018,1
4477.3481,2425.9839,1
5328.5117,2424.8528,1
8472.7559,2420.9641,1
1338.7235,2443.3115,1
8491.6592,2416.3503,1
2201.1433,2371.7498,1
3530.8064,2439.3652,1
8096.207,2432.4241,1
5389.5215,2405.7817,1
5988.4287,2434.4473,1
8036.7046,2437.0291,1
8808.4688,2439.7927,1
8814.1328,2441.8325,1
3323.1621,2429.1829,1
2258.7996,2405.7935,1
2406.1465,2416.5752,1
8713.752,2444.5854,1
1853.533,2422.1145,1
3864.2998,2428.1326,1
8032.3135,2440.4578,1
8966.8408,2428.2981,1
2678.9954,2441.9727,1
6189.0,2433.793,1
6181.6968,2436.6331,1
7737.7012,2436.4214,1
2497.9048,2410.2415,0
779.026,2444.9551,1
2133.5044,2445.0024,1
5099.5103,2444.5039,1
2790.6855,2439.9802,1
1337.3701,2435.2583,1
8165.3647,2413.8777,1
4215.8872,2440.0774,1
2886.6809,2442.4233,1
2126.321,2432.7554,1
5517.5869,2402.0752,1
3167.3931,2432.7119,0
1328.8311,2448.303,1
1651.2623,2443.4246,0
768.6685,2440.6489,1
7782.5591,2404.668,1
2309.197,2436.283,1
4884.6719,2443.6584,1
2262.8718,2439.1506,1
3705.6902,2445.6506,1
5403.9771,2414.6421,1
1027.5552,2444.2795,1
1310.1213,2444.166,1
6693.7651,2442.041,1
2064.9722,2439.2488,1
7629.0107,2443.7175,1
8130.6704,2452.0537,1
1587.038,2434.7849,0
6087.2529,2426.8928,1
4548.1396,2449.5869,0
6179.4888,2447.4907,1
7435.8999,2437.3818,1
1645.9648,2447.0249,0
6291.7368,2445.6704,1
4088.8391,2447.8364,0
7716.8628,2425.9519,1
2705.0728,2424.3877,1
5580.5356,2440.5994,1
5037.6191,2436.0408,1
7189.5063,2440.252,1
7770.4834,2437.842,1
2674.3003,2436.2346,1
281.8259,2445.1021,1
5293.874,2447.9075,1
5566.8477,2445.2773,1
3010.6121,2451.2275,1
9211.2197,2413.1799,0
8449.7314,2431.165,1
3795.4192,2435.3225,1
7627.4053,2438.4329,1
2690.9597,2435.9839,1
5338.0205,2451.5383,1
8041.0693,2425.5063,1
8128.3247,2404.0203,1
5339.5107,2413.3594,1
8102.0195,2441.4451,1
8138.6655,2420.7292,1
2389.9707,2432.1372,1
9153.7969,2423.9805,1
3935.2395,2440.2185,1
8481.9893,2418.8599,1
2666.2661,2422.3047,1
1323.5592,2435.6492,1
8685.957,2436.7344,1
2094.2144,2439.7302,1
6927.7192,2424.1965,1
2505.5237,2454.8315,1
2356.5122,2437.9316,1
8093.9287,2406.49,1
2325.5127,2445.0,1
7778.6919,2440.5498,1
3921.0583,2450.749,1
255.14,2451.1038,1
3339.0413,2427.0774,0
7123.0977,2453.6372,1
8141.7861,2453.6772,1
8129.6611,2434.3784,1
8802.418,2448.3362,1
8075.6914,2413.1768,1
1862.0696,2446.9712,1
1663.541,2441.8694,0
7016.29,2435.9011,1
8167.2769,2426.7661,1
1495.0353,2436.9548,1
7827.77,2387.0591,1
8054.1382,2447.9238,1
8121.3789,2438.9731,1
8486.2246,2441.9941,1
5045.8799,2429.6113,1
1259.4124,2456.4172,1
7793.2563,2378.085,1
3980.4333,2448.72,1
3031.9893,2432.5117,1
2182.4385,2398.0684,1
2274.3469,2440.5723,1
3346.9675,2451.2244,0
8033.5508,2451.9019,1
2340.3198,2426.4727,1
7051.1748,2454.8398,1
7621.8535,2445.3125,1
5415.7539,2429.6782,1
8071.5435,2436.8359,1
8089.501,2379.0427,1
8038.9492,2443.5181,1
1667.1754,2449.8943,0
3044.8215,2439.4272,1
2105.9563,2434.5764,1
2685.4878,2422.1904,1
8056.353,2435.3845,1
1671.5175,2436.0278,1
8727.085,2443.7161,1
4161.5757,2445.9541,1
3333.3723,2441.3486,0
32.5071,2450.9983,1
7710.4995,2446.8125,1
287.9277,2454.3057,1
7177.709,2459.3071,1
7757.2578,2462.0073,1
3025.3972,2439.9656,1
5061.9268,2428.2078,1
1120.7075,2434.5896,1
8350.3398,2442.4998,1
2291.8767,2450.6062,1
1117.7886,2460.6973,1
662.419,2458.1528,1
7729.2329,2388.1526,1
3528.9192,2455.3008,1
1509.0161,2460.4646,0
6982.9775,2455.2754,1
9103.1953,2458.1877,1
8284.8213,2448.0413,1
3165.0115,2445.1318,0
2078.446,2450.0498,1
2348.1338,2444.4771,1
4581.5161,2453.9966,1
8723.4043,2454.5034,1
8474.8379,2429.3403,1
3324.3315,2440.4468,1
7429.6279,2448.9734,1
8488.0928,2448.7029,1
786.3306,2437.9714,1
6656.8716,2463.865,1
5140.7837,2438.5535,1
9094.9551,2456.2319,1
1606.8787,2443.3157,0
3466.7031,2454.4221,1
3353.6462,2447.2104,0
2330.96,2449.051,1
8070.1118,2450.8501,1
5965.0781,2458.9521,1
2438.0657,2408.6777,1
2374.4795,2402.7783,1
3812.772,2457.3955,1
2387.2908,2409.4712,1
1956.7629,2452.6846,1
2322.2415,2321.0051,1
5032.3032,2445.3159,1
2309.178,2445.4023,1
6154.4014,2455.8523,1
8130.2222,2420.4468,1
3920.9976,2465.9849,1
1427.5415,2442.0232,1
1492.1492,2450.71,1
2264.5359,2445.8206,1
5021.5479,2463.5117,1
8455.4053,2424.0913,1
7186.5088,2449.2493,1
4359.2266,2467.0193,1
3016.25,2459.2485,1
2203.0056,2398.3027,1
2226.4631,2411.4824,1
8342.0449,2463.0012,1
475.6516,2452.7502,1
55.6256,2449.7219,1
9169.9678,2453.0723,1
2266.9346,2372.8044,1
2499.1575,2439.5071,1
4587.0845,2455.29,1
2695.7812,2441.8738,1
2927.9229,2449.5068,1
8681.8145,2431.677,1
287.5209,2460.7114,1
256.9874,2462.9749,1
5064.874,2450.8342,1
1615.6378,2453.9448,0
3466.0867,2460.656,1
4996.9292,2461.6533,1
7734.6592,2458.6362,1
8081.7578,2423.9309,1
5406.6206,2437.6895,1
2049.2947,2456.2771,1
8151.4771,2407.2168,1
6992.4458,2463.9631,1
4359.75,2459.1306,1
2367.4746,2454.2458,1
2652.415,2462.3767,1
2116.6091,2459.9131,1
5028.1982,2422.5054,1
47.4078,2455.2549,1
9105.8311,2462.8328,1
528.8676,2462.29,1
3524.8752,2462.2998,1
2302.9272,2454.9756,1
7801.6338,2438.3733,1
5219.4268,2462.3911,1
5681.2612,2467.4602,1
8022.748,2458.9424,1
2450.3018,2412.8521,1
1110.3352,2463.3074,1
2252.8823,2421.3892,1
1597.6637,2463.3479,0
546.0067,2461.2332,1
8499.2676,2443.5061,1
8506.498,2463.5103,1
8496.2568,2430.3354,1
9182.793,2413.3394,1
5097.1245,2439.7732,1
5431.793,2425.7432,1
8731.8535,2457.1084,1
7630.5151,2467.2314,1
562.0882,2457.5178,1
1031.4342,2454.4651,1
2365.4219,2466.8433,1
1867.136,2461.8657,1
7181.2695,2445.645,1
3049.5063,2458.5901,1
9211.9463,2453.4932,1
7616.5889,2460.6443,1
2242.0178,2447.4104,1
20.4732,2454.4207,1
4583.8535,2465.3726,1
2360.5471,2457.8389,1
19.3179,2463.1382,1
8477.1455,2454.8103,1
6903.1802,2470.2937,1
540.0083,2463.9949,1
2097.7908,2449.1704,1
5133.8042,2446.4021,1
9131.7256,2463.2812,1
5969.5239,2446.4236,1
7664.9478,2464.1482,1
5138.2896,2453.7439,1
2081.9924,2465.2769,1
7838.8066,2466.2051,1
538.967,2455.6416,1
2369.458,2433.4924,1
7671.3364,2466.0393,1
4561.5371,2468.9595,1
8696.5498,2441.1604,1
3536.5789,2461.4246,1
2374.7651,2456.5967,1
2426.7449,2434.8647,1
7755.1367,2427.8472,1
7922.8828,2470.3057,1
3080.1519,2460.4534,0
9046.3447,2470.1216,1
3282.8669,2472.3516,1
3927.7041,2472.4961,1
845.8769,2462.814,1
4023.9932,2475.0054,1
3521.7534,2471.2681,1
5909.4307,2463.1255,1
3092.8594,2460.6765,0
7769.6108,2447.6902,1
9124.6484,2470.7969,1
7442.4966,2473.23,1
1122.9324,2449.7107,1
8442.7461,2414.9265,1
2929.8613,2463.6667,1
2434.3904,2427.0242,1
2025.8812,2456.3098,1
8007.2959,2466.3936,1
5209.5054,2458.8787,1
6921.7402,2467.1829,1
8761.749,2464.3479,1
1956.1041,2469.54,1
7849.7515,2455.3701,1
6995.4785,2472.0393,1
1017.6061,2464.6553,1
9007.4951,2474.5037,0
3058.8909,2457.634,1
7136.6274,2473.1252,1
1464.8103,2467.5867,1
2311.3516,2468.2361,1
2649.4131,2467.8896,1
3048.3938,2468.2573,0
1637.7322,2460.667,0
8496.6641,2454.6309,1
6422.1577,2470.5725,1
8848.0332,2464.9634,1
8998.7002,2477.8599,0
5663.479,2473.2485,1
2101.6665,2466.178,1
3057.7666,2429.1614,1
2117.1418,2427.1128,1
7721.4653,2443.9019,1
2050.1611,2449.3743,1
4950.4692,2474.0076,1
2914.4473,2469.1475,1
3044.6379,2427.2886,1
9144.7891,2459.2341,1
7722.8623,2412.4377,1
5096.3193,2455.9294,1
8024.1772,2472.6089,1
819.4267,2470.0359,1
8502.2559,2468.2312,1
5133.1519,2464.4207,1
6747.3154,2456.396,1
5257.5767,2472.2993,1
2893.7146,2469.9731,1
974.9235,2476.1492,1
69.2943,2451.3452,1
2107.8281,2450.8145,1
2081.3201,2459.2253,1
7800.9019,2414.5376,1
7781.8306,2428.9006,1
3109.4834,2466.1001,0
6140.771,2478.4163,1
1605.8815,2457.7603,0
1694.8501,2468.8882,1
6106.9746,2471.3228,1
2637.7139,2468.3635,1
5173.8887,2476.2642,1
5075.6987,2453.7344,1
6693.6846,2475.6555,1
8703.1006,2471.0134,1
7188.0112,2464.415,1
8341.8311,2469.8713,1
8729.1963,2481.969,1
3101.3149,2461.4475,0
867.027,2474.9163,1
760.7143,2472.2917,1
5274.4004,2471.7578,1
2351.9724,2462.3894,1
2514.8477,2469.6736,1
1014.205,2454.9121,1
535.1174,2467.9475,1
3574.6606,2482.875,1
3292.978,2478.031,1
367.2315,2470.7473,1
3529.584,2470.6787,1
3932.2798,2459.0547,1
8807.5967,2483.2056,1
2355.5229,2472.9165,1
2726.7966,2449.385,1
4806.5137,2475.157,1
6696.4902,2472.4827,1
7431.3677,2460.6011,1
7440.5093,2461.1091,1
5044.8105,2457.4719,1
1450.8456,2460.9631,1
2033.4619,2452.323,1
7812.0449,2363.177,1
532.5998,2483.7886,1
2293.8018,2473.9792,1
8070.7002,2461.3799,1
7855.4897,2401.6003,1
3015.6069,2440.7471,1
855.4343,2475.4683,1
877.3747,2477.4209,1
5055.0967,2447.4146,1
4817.3223,2480.2297,1
2735.0303,2452.7319,1
7776.0117,2455.8638,1
2316.8799,2436.3945,1
4273.5068,2477.5056,1
6061.6069,2475.3604,1
6185.2778,2453.6394,1
844.791,2470.1389,1
7756.0303,2475.9744,1
7625.8599,2457.5227,1
2274.0142,2451.9419,1
7144.4609,2466.6753,1
8063.8672,2464.084,1
1500.0016,2468.4622,1
6915.6382,2473.293,1
3083.3198,2476.0137,0
7154.4019,2468.0491,1
1428.955,2455.083,1
455.5101,2471.7461,1
5076.9692,2463.1953,1
4691.8252,2471.4514,1
6533.1821,2465.8184,1
355.3602,2474.5298,1
9198.0684,2432.3254,1
8602.1963,2483.0439,1
5057.3696,2475.3989,1
2076.6426,2473.6152,1
6290.3237,2475.6699,1
4779.7954,2477.8103,1
8853.3037,2458.9343,1
2536.5103,2469.7175,1
1501.6071,2449.9348,1
4223.7544,2483.2639,1
